ts_idx,datetime,hour,dow,is_weekend,is_peak,util_mean,util_p75,util_p90,pct_surge,pct_offpeak,vol_mean,dur_mean,dyn_tariff,tariff_regime,wait_proxy,util_after
1252,2022-06-23 08:15:00,8,3,0,1,0.23622253967939805,0.3194202898550724,0.4027322404371586,0.0,0.708502024291498,31.450953103210527,1.1970209176801612,11.811126983969903,Discount,0.30004988898023405,0.2603353855541203
1253,2022-06-23 08:20:00,8,3,0,1,0.23631440345801044,0.314333686815129,0.38880562060889934,0.0,0.6963562753036437,29.606275303408907,1.1774628880080966,11.815720172900523,Discount,0.26866598283643545,0.25988767232825083
1254,2022-06-23 08:25:00,8,3,0,1,0.2328954942493798,0.3052351375332742,0.3942051086542127,0.0,0.7206477732793523,27.885615159834,1.1626237067004053,11.64477471246899,Discount,0.22833776194732336,0.257621688899255
1255,2022-06-23 08:30:00,8,3,0,1,0.23356031081498227,0.3052351375332742,0.3991236939669701,0.0,0.728744939271255,27.063427800611333,1.1555330634493923,11.678015540749113,Discount,0.21769914969518825,0.25896892565936264
1256,2022-06-23 08:35:00,8,3,0,1,0.23297766977128181,0.30358236374770364,0.39867724867724874,0.0,0.7327935222672065,27.063427800611333,1.1555330634493923,11.648883488564092,Discount,0.21060674152709818,0.2584679089951905
1257,2022-06-23 08:40:00,8,3,0,1,0.2679844335350231,0.3418831168831169,0.4509422492401216,0.0,0.6153846153846154,25.055001686805657,1.142520242923077,13.399221676751155,Discount,0.34015737963501536,0.2905729515529516
1258,2022-06-23 08:45:00,8,3,0,1,0.2676968137468048,0.339572192513369,0.45485714285714285,0.0,0.611336032388664,24.095310391445345,1.1363022941781376,13.384840687340242,Discount,0.33992940937246957,0.2899664979253948
1259,2022-06-23 08:50:00,8,3,0,1,0.30238877281825693,0.39418158567774936,0.5054054054054055,0.0,0.5222672064777328,24.089500673947356,1.135472334651822,15.0,Base,0.7759196028962421,0.32199948614135127
1260,2022-06-23 08:55:00,8,3,0,1,0.2676669474155189,0.3333333333333333,0.4687298517085751,0.0,0.631578947368421,23.796578947647777,1.1361493477246956,13.383347370775946,Discount,0.41512599382320337,0.29093588152791783
1261,2022-06-23 09:00:00,9,3,0,1,0.26675991469618104,0.3333333333333333,0.4672340425531915,0.004048582995951417,0.6437246963562753,23.670715249582997,1.1369770580242913,13.337995734809052,Discount,0.4808595039270115,0.29020133283166105
1262,2022-06-23 09:05:00,9,3,0,1,0.23023494641548484,0.30434782608695654,0.4066666666666668,0.004048582995951417,0.7327935222672065,23.4561937697166,1.133749437696356,11.51174732077424,Discount,0.2973265005088748,0.2542459388854317
1263,2022-06-23 09:10:00,9,3,0,1,0.22989647166300684,0.3,0.40350364963503654,0.004048582995951417,0.7449392712550608,23.356781376072867,1.1322537111983795,11.494823583150342,Discount,0.31977839189966084,0.25447089558017094
1264,2022-06-23 09:15:00,9,3,0,1,0.22964814455034363,0.3,0.39042004421518056,0.004048582995951417,0.7449392712550608,23.356781376072867,1.1322537111983795,11.482407227517182,Discount,0.34223028329044686,0.2540886540935377
1265,2022-06-23 09:20:00,9,3,0,1,0.23036293081635975,0.2977714556661925,0.4107344632768362,0.004048582995951417,0.7530364372469636,22.659225708647767,1.1281443994534408,11.518146540817987,Discount,0.32731063933398913,0.2552848343111911
1266,2022-06-23 09:25:00,9,3,0,1,0.23039682559766686,0.30034965034965033,0.4107344632768362,0.004048582995951417,0.7408906882591093,22.32591093130363,1.1261808366963557,11.519841279883344,Discount,0.3295582847138553,0.2545354634148224
1267,2022-06-23 09:30:00,9,3,0,1,0.23072727785296518,0.30178571428571427,0.411737089201878,0.004048582995951417,0.7449392712550608,22.92148448040889,1.1314574898744931,11.536363892648259,Discount,0.3679093217811953,0.25499800465924516
1268,2022-06-23 09:35:00,9,3,0,1,0.23213982711111752,0.3,0.411737089201878,0.004048582995951417,0.7449392712550608,22.86560278933198,1.1290755735506073,11.606991355555877,Discount,0.4872292597025694,0.2564251500202324
1269,2022-06-23 09:40:00,9,3,0,1,0.23237010201245709,0.3,0.4107344632768362,0.004048582995951417,0.7449392712550608,22.71540935719837,1.127312190736841,11.618505100622855,Discount,0.5164298408928811,0.2565848004923498
1270,2022-06-23 09:45:00,9,3,0,1,0.23155555465071356,0.30298464213271514,0.4190140845070423,0.004048582995951417,0.7408906882591093,22.266803869072863,1.1157152496680154,11.577777732535678,Discount,0.48030543657017655,0.2554351450991864
1271,2022-06-23 09:50:00,9,3,0,1,0.2303479806416986,0.3017241379310345,0.4194488671157379,0.004048582995951417,0.7449392712550608,22.16826079663156,1.1068657219999989,11.51739903208493,Discount,0.5056502244310106,0.25414068252327754
1272,2022-06-23 09:55:00,9,3,0,1,0.23037484064277655,0.30395962732919257,0.42395590936925903,0.004048582995951417,0.7408906882591093,22.18835807480971,1.104799820048582,11.518742032138828,Discount,0.5309950122918446,0.2539115928847526
1273,2022-06-23 10:00:00,10,3,0,1,0.2299263970010427,0.29915413533834584,0.4273109243697479,0.0,0.7489878542510121,22.098121907198365,1.103688708955465,11.496319850052135,Discount,0.5318572201025508,0.2542751524386414
1274,2022-06-23 10:05:00,10,3,0,1,0.2296511901704871,0.2956891317547055,0.4273109243697479,0.0,0.7530364372469636,22.05971659918622,1.1032388664048576,11.482559508524355,Discount,0.5280910963853866,0.25423709131326283
1275,2022-06-23 10:10:00,10,3,0,1,0.2290354787023974,0.2949094046591889,0.42654901960784314,0.004048582995951417,0.7530364372469636,22.115047233315778,1.1036999550242907,11.45177393511987,Discount,0.5534358842462207,0.25296473511623413
1276,2022-06-23 10:15:00,10,3,0,1,0.2264577363694207,0.2937979539641944,0.4190140845070423,0.0,0.7651821862348178,21.62893162370445,1.0893184885263159,11.322886818471037,Discount,0.5589374430212068,0.25120274081948546
1277,2022-06-23 10:20:00,10,3,0,1,0.22595782301615872,0.2934057971014493,0.4166666666666667,0.0,0.7651821862348178,21.421463112708494,1.082658569502025,11.297891150807937,Discount,0.5686665959572144,0.2506165515343022
1278,2022-06-23 10:25:00,10,3,0,1,0.224889619714181,0.29131744368779466,0.4166666666666667,0.004048582995951417,0.7611336032388664,21.372441520623486,1.077356050380567,11.24448098570905,Discount,0.5549809606430061,0.2486428553835317
1279,2022-06-23 10:30:00,10,3,0,1,0.2245825848936475,0.29257246376811596,0.4166666666666667,0.004048582995951417,0.7651821862348178,21.287740665481778,1.0742139001416997,11.229129244682376,Discount,0.5176094252957621,0.24859862402308425
1280,2022-06-23 10:35:00,10,3,0,1,0.22547558502560527,0.28869047619047616,0.4190140845070423,0.004048582995951417,0.7611336032388664,20.50951079674089,1.0703058929514166,11.273779251280263,Discount,0.5260038805407964,0.24931363682793986
1281,2022-06-23 10:40:00,10,3,0,1,0.2245415939009531,0.2857142857142857,0.4166666666666667,0.004048582995951417,0.7651821862348178,20.128205128040484,1.0684885290283397,11.227079695047655,Discount,0.5394991571939679,0.24854540537393896
1282,2022-06-23 10:45:00,10,3,0,1,0.2242144548013746,0.2857142857142857,0.4166666666666667,0.004048582995951417,0.7651821862348178,20.074750337230768,1.0682591093279348,11.21072274006873,Discount,0.5529944338471393,0.2482093171717778
1283,2022-06-23 10:50:00,10,3,0,1,0.22337038881255294,0.2895962732919255,0.4166666666666667,0.008097165991902834,0.7611336032388664,20.21477732834008,1.0700944669271264,11.168519440627648,Discount,0.5788282491546387,0.24641048089097556
1284,2022-06-23 10:55:00,10,3,0,1,0.22361056805549184,0.2857142857142857,0.4166666666666667,0.008097165991902834,0.7651821862348178,20.307692307975707,1.0711875843360328,11.180528402774593,Discount,0.5923235258078102,0.24683839220334192
1285,2022-06-23 11:00:00,11,3,0,1,0.22359547151166545,0.28603896103896104,0.4172727272727273,0.008097165991902834,0.7611336032388664,20.328385065469632,1.070512820502025,11.179773575583273,Discount,0.5885574020906462,0.24655940457654982
1286,2022-06-23 11:05:00,11,3,0,1,0.2244224497591323,0.28603896103896104,0.4222693032015066,0.008097165991902834,0.7611336032388664,20.71946524970445,1.0732017543724697,11.221122487956615,Discount,0.5877665236238803,0.24748517980419552
1287,2022-06-23 11:10:00,11,3,0,1,0.2242260524139712,0.2883116883116883,0.41949152542372886,0.004048582995951417,0.7611336032388664,20.888921501906864,1.074333108417004,11.21130262069856,Discount,0.5732280538061079,0.24776910029257296
1288,2022-06-23 11:15:00,11,3,0,1,0.22386484201002393,0.2921936758893281,0.41949152542372886,0.004048582995951417,0.7611336032388664,20.93622638300809,1.0739934772955466,11.193242100501198,Discount,0.5365980171760711,0.24741330797857367
1289,2022-06-23 11:20:00,11,3,0,1,0.2236054931587235,0.2937979539641944,0.41949152542372886,0.004048582995951417,0.757085020242915,20.95769905457488,1.0738866396842102,11.180274657936176,Discount,0.5247485059684084,0.24689982981359052
1290,2022-06-23 11:25:00,11,3,0,1,0.22490580441506802,0.29442724458204333,0.4239342578325629,0.004048582995951417,0.7530364372469636,21.44377192918217,1.0745647773319833,11.245290220753402,Discount,0.5073974359857596,0.24808606113698312
1291,2022-06-23 11:30:00,11,3,0,1,0.2253361403401312,0.29736842105263156,0.4251463790446841,0.0,0.7489878542510121,21.683367070858296,1.07489878542915,11.26680701700656,Discount,0.49554792477809684,0.24883162846245188
1292,2022-06-23 11:35:00,11,3,0,1,0.22593658504584457,0.29736842105263156,0.4251463790446841,0.0,0.7489878542510121,21.685787786153842,1.0753598740485832,11.296829252292229,Discount,0.49554792477809684,0.24951456607938743
1293,2022-06-23 11:40:00,11,3,0,1,0.22730592987564946,0.30304621848739494,0.4230126521842922,0.0,0.7368421052631579,22.37139001349798,1.0796761133684216,11.365296493782473,Discount,0.4916921314486194,0.2503410120322306
1294,2022-06-23 11:45:00,11,3,0,1,0.2279864857106395,0.30242329489935504,0.4230126521842922,0.0,0.7327935222672065,22.798110661161942,1.082215474591094,11.399324285531977,Discount,0.4916921314486194,0.2508921857774452
1295,2022-06-23 11:50:00,11,3,0,1,0.22846219989600977,0.30304621848739494,0.4266908212560387,0.0,0.728744939271255,22.81394286990284,1.0816363022995958,11.42310999480049,Discount,0.5029905026001116,0.2511269133911557
1296,2022-06-23 11:55:00,11,3,0,1,0.23011086152741744,0.30540935672514624,0.43494363929146534,0.0,0.7368421052631579,24.74673526858705,1.0959041835384615,11.505543076370872,Discount,0.49426840838700903,0.2534108571694432
1297,2022-06-23 12:00:00,12,3,0,1,0.23173778816869375,0.3086080586080586,0.438771186440678,0.0,0.728744939271255,25.873515519554648,1.1041464237692311,11.586889408434688,Discount,0.49426840838700903,0.25471207192586515
1298,2022-06-23 12:05:00,12,3,0,1,0.23555392018760254,0.31414473684210525,0.44470588235294123,0.004048582995951417,0.7246963562753036,30.150818151481776,1.1346659919149804,11.777696009380128,Discount,0.5528589229404844,0.2581725247843862
1299,2022-06-23 12:10:00,12,3,0,1,0.2380834109467689,0.3159722222222222,0.4455754475703325,0.004048582995951417,0.728744939271255,32.077260458785425,1.1484480432024289,11.904170547338445,Discount,0.5905610962394862,0.26108178430551643
1300,2022-06-23 12:15:00,12,3,0,1,0.24039555605850427,0.3255172413793104,0.45416149068322986,0.004048582995951417,0.7165991902834008,32.161472109720656,1.1491430499473683,12.019777802925214,Discount,0.6310789308076638,0.26290947816539695
1301,2022-06-23 12:20:00,12,3,0,1,0.24500437268049735,0.3333333333333333,0.4621862348178138,0.0,0.7004048582995951,36.46712438163563,1.1853688708947365,12.250218634024868,Discount,0.6826866506076034,0.2674132538552927
1302,2022-06-23 12:25:00,12,3,0,1,0.2465067819615249,0.3333333333333333,0.4663967611336033,0.0,0.6923076923076923,38.36957939719433,1.2015238416720646,12.325339098076245,Discount,0.678111089104337,0.26855252702038734
1303,2022-06-23 12:30:00,12,3,0,1,0.24922552425218664,0.3343881856540084,0.4769377990430622,0.008097165991902834,0.6923076923076923,39.34288967634414,1.2109109311821868,12.461276212609333,Discount,0.7277158357101677,0.2705309112104515
1304,2022-06-23 12:35:00,12,3,0,1,0.24970983556193718,0.3355536868195096,0.4769377990430622,0.008097165991902834,0.6923076923076923,39.83248987877329,1.2155870445425105,12.48549177809686,Discount,0.7182455728651328,0.27106713139440375
1305,2022-06-23 12:40:00,12,3,0,1,0.24992877419324996,0.3343881856540084,0.47717171717171725,0.008097165991902834,0.6882591093117408,39.95859761604049,1.2167397660971662,12.496438709662499,Discount,0.7483726310819498,0.2709989196716125
1306,2022-06-23 12:45:00,12,3,0,1,0.2494851867816715,0.3333333333333333,0.4945454545454546,0.004048582995951417,0.6882591093117408,40.22741171845749,1.2161324786396772,12.474259339083575,Discount,0.7339474931700884,0.27086053530777227
1307,2022-06-23 12:50:00,12,3,0,1,0.24938289404431813,0.3333333333333333,0.5014814814814815,0.004048582995951417,0.6842105263157895,40.39190845703646,1.2161099865060734,12.469144702215907,Discount,0.731977912253139,0.2705058994729305
1308,2022-06-23 12:55:00,12,3,0,1,0.24919184603685082,0.3333333333333333,0.5,0.004048582995951417,0.6842105263157895,40.45175438598382,1.2165991902834012,12.459592301842541,Discount,0.6892776427468077,0.27029743086678837
1309,2022-06-23 13:00:00,13,3,0,1,0.25013255530679723,0.3333333333333333,0.48602316602316603,0.004048582995951417,0.6761133603238867,40.588941745222684,1.2172705802914994,12.506627765339863,Discount,0.6647636860361428,0.27088376998084557
1310,2022-06-23 13:05:00,13,3,0,1,0.24948777065034206,0.3333333333333333,0.48234933605720126,0.004048582995951417,0.6761133603238867,40.520791723255066,1.2148043184696373,12.474388532517104,Discount,0.6090848739354673,0.27024974536980845
1311,2022-06-23 13:10:00,13,3,0,1,0.24918193686449766,0.3333333333333333,0.47551487414187643,0.004048582995951417,0.6761133603238867,40.459851552125514,1.213562753012147,12.459096843224883,Discount,0.6086007681882037,0.2699560147512721
1312,2022-06-23 13:15:00,13,3,0,1,0.24822331291995556,0.3333333333333333,0.46765550239234455,0.004048582995951417,0.6882591093117408,40.24752024389068,1.2082602339068833,12.411165645997778,Discount,0.6322957394885862,0.26983784687058804
1313,2022-06-23 13:20:00,13,3,0,1,0.24745808457631974,0.3333333333333333,0.46447368421052637,0.004048582995951417,0.6882591093117408,40.14912280685022,1.2058029689554668,12.372904228815989,Discount,0.6322957394885862,0.2690606484140644
1314,2022-06-23 13:25:00,13,3,0,1,0.24461457211992813,0.3333333333333333,0.4740196078431373,0.004048582995951417,0.7004048582995951,38.94212663061944,1.1930184435384619,12.230728605996406,Discount,0.6118415783586215,0.26666847650389863
1315,2022-06-23 13:30:00,13,3,0,1,0.24365260812156322,0.32729706107287226,0.46613003095975236,0.004048582995951417,0.7044534412955465,38.365384615157915,1.1869095816234816,12.182630406078161,Discount,0.5935496470232119,0.26592192318518826
1316,2022-06-23 13:35:00,13,3,0,1,0.242625978085951,0.32654320987654323,0.4616676522767593,0.004048582995951417,0.708502024291498,38.365384615157915,1.1869095816234816,12.13129890429755,Discount,0.5825080570342535,0.2651054194143611
1317,2022-06-23 13:40:00,13,3,0,1,0.24071502021203459,0.3236772486772487,0.46026966292134835,0.004048582995951417,0.7125506072874493,36.96673470537653,1.1707006297570846,12.035751010601729,Discount,0.529797353526289,0.2632817883312117
1318,2022-06-23 13:45:00,13,3,0,1,0.2387764023543636,0.3192920353982301,0.4525628339600237,0.004048582995951417,0.7206477732793523,36.29841430500813,1.1629554655668013,11.93882011771818,Discount,0.5192358326672852,0.2617270566480791
1319,2022-06-23 13:50:00,13,3,0,1,0.23697685939999255,0.3147542202721797,0.4448484848484848,0.004048582995951417,0.7246963562753036,36.29841430500813,1.1629554655668013,11.848842969999628,Discount,0.4898982747256083,0.2600102389980235
1320,2022-06-23 13:55:00,13,3,0,1,0.2334628723895772,0.304676511954993,0.44218455743879476,0.004048582995951417,0.7246963562753036,32.77696524985426,1.1311403508704456,11.673143619478859,Discount,0.4126462111204516,0.2562983261940364
1321,2022-06-23 14:00:00,14,3,0,1,0.2306735946307947,0.304676511954993,0.4353620955315871,0.004048582995951417,0.728744939271255,31.145074224736845,1.1163967611295547,11.533679731539735,Discount,0.37274713231977097,0.25351265704240866
1322,2022-06-23 14:05:00,14,3,0,1,0.22889586306287338,0.30662393162393164,0.42341384863124,0.004048582995951417,0.7327935222672065,31.061673415020245,1.116165092214575,11.444793153143669,Discount,0.33284805351909036,0.2518928571869726
1323,2022-06-23 14:10:00,14,3,0,1,0.226872489659002,0.3,0.4,0.0,0.7408906882591093,27.36930499309313,1.0818758434534417,11.343624482950101,Discount,0.41881339798260003,0.2505574763506718
1324,2022-06-23 14:15:00,14,3,0,1,0.2247924745683748,0.2915032679738562,0.4,0.0,0.7530364372469636,25.540049482825903,1.065326135834008,11.239623728418742,Discount,0.4053181213294287,0.24897618099695337
1325,2022-06-23 14:20:00,14,3,0,1,0.2223170459378171,0.28902275769745644,0.4055716586151369,0.0,0.757085020242915,24.810047233514172,1.055708501995952,11.115852296890855,Discount,0.3885181914029501,0.24636812032890693
1326,2022-06-23 14:25:00,14,3,0,1,0.21972680583138263,0.2878010878010878,0.4008695652173913,0.0,0.7651821862348178,23.904619882947365,1.0424786324412967,10.986340291569132,Discount,0.37502291474977867,0.24389427514360074
1327,2022-06-23 14:30:00,14,3,0,1,0.2190065422628088,0.28579850382175964,0.3979310344827587,0.0,0.7651821862348178,23.541599189890686,1.0341239315951418,10.95032711314044,Discount,0.37813720936204903,0.24306578102892448
1328,2022-06-23 14:35:00,14,3,0,1,0.21842581199528094,0.2768199233716475,0.39340329835082466,0.0,0.7692307692307693,23.32425776016599,1.030668016165992,10.921290599764047,Discount,0.37813720936204903,0.24263286716834423
1329,2022-06-23 14:40:00,14,3,0,1,0.2219397903372502,0.2897396035755927,0.4085346215780999,0.0,0.7651821862348178,23.05145917694332,1.027491003129555,11.09698951686251,Discount,0.37813720936204903,0.2464706228042819
1330,2022-06-23 14:45:00,14,3,0,1,0.2205191457184639,0.2852990033222591,0.41555555555555557,0.0,0.7732793522267206,22.695804093829963,1.0191340530728745,11.025957285923196,Discount,0.35064450622675103,0.24541353171757488
1331,2022-06-23 14:50:00,14,3,0,1,0.2239999723013989,0.2925,0.4244343891402715,0.0,0.757085020242915,22.4767122133077,1.0151079621821864,11.199998615069944,Discount,0.3371492295735796,0.2481663752181449
1332,2022-06-23 14:55:00,14,3,0,1,0.21875554296385777,0.28156626506024096,0.40470588235294125,0.0,0.7813765182186235,22.130847953004047,1.0117476382753046,10.937777148192888,Discount,0.3371492295735796,0.24397644394576576
1333,2022-06-23 15:00:00,15,3,0,1,0.21892388249093112,0.2843337523570082,0.4060102301790282,0.0,0.7773279352226721,22.28619995496356,1.0092060278421064,10.946194124546556,Discount,0.3371492295735796,0.24377838450626865
1334,2022-06-23 15:05:00,15,3,0,1,0.2144458502855601,0.27720967905234384,0.40470588235294125,0.0,0.7975708502024291,22.229675551012146,1.0070512820000006,10.722292514278005,Discount,0.3619428773782434,0.23967533090848064
1335,2022-06-23 15:10:00,15,3,0,1,0.21434339756132548,0.27720967905234384,0.40470588235294125,0.0,0.7935222672064778,22.15013495234009,1.0064102563603243,10.717169878066274,Discount,0.3619428773782434,0.2393085796894684
1336,2022-06-23 15:15:00,15,3,0,1,0.21457536189303425,0.27720967905234384,0.40470588235294125,0.0,0.7935222672064778,21.904951079457486,1.002952091740891,10.728768094651713,Discount,0.3500933661705807,0.23968376128078228
1337,2022-06-23 15:20:00,15,3,0,1,0.21479572725694118,0.27754435107376285,0.40470588235294125,0.0,0.7894736842105263,22.332388663931184,1.003860773700405,10.73978636284706,Discount,0.3500933661705807,0.23970322504591876
1338,2022-06-23 15:25:00,15,3,0,1,0.2139128687173885,0.2777777777777778,0.4,0.0,0.7935222672064778,22.487294759080974,1.0041385514939274,10.695643435869425,Discount,0.33879499501908833,0.2390657796663895
1339,2022-06-23 15:30:00,15,3,0,1,0.21379998560094898,0.28005675954592363,0.40470588235294125,0.0,0.7854251012145749,22.242950404655872,1.0050674763724703,10.689999280047449,Discount,0.33879499501908833,0.23844241598458307
1340,2022-06-23 15:35:00,15,3,0,1,0.21271881577549662,0.28005675954592363,0.40470588235294125,0.0,0.7894736842105263,22.146255060485835,1.0057354925668023,10.635940788774832,Discount,0.325299718365917,0.23743682259982682
1341,2022-06-23 15:40:00,15,3,0,1,0.2128090929557464,0.28044662309368196,0.4063725490196079,0.0,0.7854251012145749,22.456964687190283,1.0073335582429155,10.64045464778732,Discount,0.3267385875839903,0.23726434027772364
1342,2022-06-23 15:45:00,15,3,0,1,0.2126444877761286,0.2785947712418301,0.402962962962963,0.0,0.7894736842105263,23.447033850829968,1.0129385964736843,10.632224388806431,Discount,0.3267385875839903,0.23723315790754923
1343,2022-06-23 15:50:00,15,3,0,1,0.2129382519730497,0.28005675954592363,0.41111111111111115,0.0,0.7894736842105263,23.820483580437255,1.0151821862307697,10.646912598652486,Discount,0.338588098791653,0.23746079061904837
1344,2022-06-23 15:55:00,15,3,0,1,0.21414098104257503,0.28361171960569553,0.40833333333333344,0.0,0.7854251012145749,24.1852226720162,1.0151821862105266,10.707049052128752,Discount,0.35208337544482443,0.238611866098118
1345,2022-06-23 16:00:00,16,3,0,1,0.21422638390015403,0.28442340791738385,0.4066666666666668,0.0,0.7854251012145749,24.371794871655876,1.0151821862186237,10.711319195007702,Discount,0.35208337544482443,0.23867441219731012
1346,2022-06-23 16:05:00,16,3,0,1,0.21409384906728224,0.28442340791738385,0.4027118644067797,0.0,0.7854251012145749,24.42832208715385,1.0142555105506073,10.704692453364112,Discount,0.3537291408903331,0.23848732573502365
1347,2022-06-23 16:10:00,16,3,0,1,0.2145287288965163,0.28142640492038085,0.4166666666666667,0.0,0.7854251012145749,24.675674764040494,1.016070625246964,10.726436444825817,Discount,0.3872448829080994,0.23888502194233252
1348,2022-06-23 16:15:00,16,3,0,1,0.2143701626953082,0.28021101705312235,0.4181818181818182,0.0,0.7854251012145749,24.7881241567247,1.0172064777246967,10.71850813476541,Discount,0.4007401595612708,0.23863983985685086
1349,2022-06-23 16:20:00,16,3,0,1,0.21456361749969877,0.2798601398601399,0.4181818181818182,0.004048582995951417,0.7813765182186235,24.913655533287454,1.0197424651336038,10.72818087498494,Discount,0.41423543621444225,0.23812529583283557
1350,2022-06-23 16:25:00,16,3,0,1,0.2163935028184306,0.2793950235810701,0.4316746411483254,0.004048582995951417,0.7773279352226721,25.55876180821458,1.0280994151902842,10.819675140921529,Discount,0.4247131354793268,0.23982399160455875
1351,2022-06-23 16:30:00,16,3,0,1,0.21709014658993664,0.2857142857142857,0.4316746411483254,0.004048582995951417,0.7692307692307693,25.770310953214572,1.0311482231052636,10.854507329496833,Discount,0.4128636242716641,0.24015668356649755
1352,2022-06-23 16:35:00,16,3,0,1,0.21674861162619732,0.2793950235810701,0.438771186440678,0.004048582995951417,0.7773279352226721,25.662800269113358,1.0317341430445348,10.837430581309865,Discount,0.4263589009248355,0.240171011054203
1353,2022-06-23 16:40:00,16,3,0,1,0.21801481153657887,0.2844505178365938,0.4430409356725146,0.004048582995951417,0.7773279352226721,25.718125843680166,1.0340856949959518,10.900740576828943,Discount,0.38587307096532136,0.24173207412455175
1354,2022-06-23 16:45:00,16,3,0,1,0.21773021593283082,0.28190559440559443,0.4430409356725146,0.004048582995951417,0.7732793522267206,25.61515294610932,1.0355420602631584,10.886510796641542,Discount,0.38587307096532136,0.24116402073025606
1355,2022-06-23 16:50:00,16,3,0,1,0.21792570939198477,0.2809343434343434,0.4423123382226057,0.004048582995951417,0.7732793522267206,25.543184885502026,1.0357624831255066,10.896285469599238,Discount,0.38587307096532136,0.24134653267391518
1356,2022-06-23 16:55:00,16,3,0,1,0.2173428121746704,0.27754435107376285,0.4325337331334333,0.004048582995951417,0.7813765182186235,25.934979756607294,1.042456140331985,10.86714060873352,Discount,0.3350062589649061,0.2413301966366973
1357,2022-06-23 17:00:00,17,3,0,1,0.2177698179802794,0.2798857609139127,0.4325337331334333,0.004048582995951417,0.7732793522267206,26.15536437197976,1.0462213225182195,10.88849089901397,Discount,0.3350062589649061,0.24134910979567922
1358,2022-06-23 17:05:00,17,3,0,1,0.218675399071341,0.2798857609139127,0.4350912778904666,0.004048582995951417,0.7692307692307693,26.128238865906887,1.0459952766356284,10.933769953567051,Discount,0.32151098231173475,0.24215323410011114
1359,2022-06-23 17:10:00,17,3,0,1,0.21802184077011783,0.2785947712418301,0.43019157088122606,0.0,0.7692307692307693,26.861860099275287,1.0586684660202437,10.901092038505892,Discount,0.34043711852806313,0.24189172599815742
1360,2022-06-23 17:15:00,17,3,0,1,0.2184821210741065,0.28005675954592363,0.43019157088122606,0.0,0.7692307692307693,27.218792172570847,1.064777327894738,10.924106053705325,Discount,0.34043711852806313,0.24245924082376163
1361,2022-06-23 17:20:00,17,3,0,1,0.21921716334943084,0.28035087719298246,0.4322641005078856,0.0,0.7651821862348178,27.245519567991902,1.064777327894738,10.960858167471542,Discount,0.3269418418748917,0.243163691637477
1362,2022-06-23 17:25:00,17,3,0,1,0.2200072455037148,0.2857142857142857,0.4275930945926666,0.0,0.757085020242915,27.683310841263165,1.07551956811741,11.000362275185742,Discount,0.2702616799315719,0.24378625198336787
1363,2022-06-23 17:30:00,17,3,0,1,0.22014736682390992,0.28445006321112515,0.422941931801969,0.0,0.757085020242915,27.899122806817825,1.0809716598906896,11.007368341195496,Discount,0.2702616799315719,0.24402884872130431
1364,2022-06-23 17:35:00,17,3,0,1,0.2197469186271721,0.2832080200501253,0.41317829457364347,0.0,0.7611336032388664,27.85232231172471,1.0816565451821876,10.987345931358606,Discount,0.28586926075654406,0.24392312858908038
1365,2022-06-23 17:40:00,17,3,0,1,0.2199161225281791,0.2857142857142857,0.4088919288645691,0.0,0.7692307692307693,27.808358637157895,1.085750112425102,10.995806126408954,Discount,0.3425494226998638,0.24443057567777524
1366,2022-06-23 17:45:00,17,3,0,1,0.2207594046287088,0.2857142857142857,0.3982352941176471,0.004048582995951417,0.7813765182186235,27.797064777546563,1.0877192982226724,11.03797023143544,Discount,0.3539323951812345,0.2457154592381572
1367,2022-06-23 17:50:00,17,3,0,1,0.22016501673571212,0.28035087719298246,0.3975,0.004048582995951417,0.7894736842105263,27.732051282145754,1.0858749437530368,11.008250836785606,Discount,0.3674276718344059,0.24549019210836215
1368,2022-06-23 17:55:00,17,3,0,1,0.22107655881366622,0.28035087719298246,0.3932746700188561,0.004048582995951417,0.7935222672064778,27.278628542781394,1.0901214574696354,11.053827940683313,Discount,0.3792771830420686,0.2468520343272301
1369,2022-06-23 18:00:00,18,3,0,1,0.22012424376113784,0.28243799077651754,0.3932746700188561,0.004048582995951417,0.7894736842105263,26.98832658578138,1.092885740008097,11.006212188056892,Discount,0.3792771830420686,0.2455780233007818
1370,2022-06-23 18:05:00,18,3,0,1,0.22102208910577548,0.2780193236714976,0.3891748003549246,0.004048582995951417,0.7894736842105263,26.9807051282915,1.0944095816639672,11.051104455288774,Discount,0.39277245969523994,0.24667853278456306
1371,2022-06-23 18:10:00,18,3,0,1,0.21712983831498803,0.2785947712418301,0.3851010101010101,0.004048582995951417,0.7975708502024291,26.46894736851011,1.0974358974331977,10.856491915749402,Discount,0.3247449363732126,0.24288829802106923
1372,2022-06-23 18:15:00,18,3,0,1,0.217674052829943,0.2817541613316261,0.37870370370370376,0.004048582995951417,0.7854251012145749,26.224071075696354,1.0982816014412953,10.883702641497152,Discount,0.3247449363732126,0.24282694269354024
1373,2022-06-23 18:20:00,18,3,0,1,0.22019265959399734,0.2857142857142857,0.3768518518518519,0.0,0.7773279352226721,26.228658906554653,1.1178441295506072,11.009632979699866,Discount,0.318375274955922,0.2458342426165558
1374,2022-06-23 18:25:00,18,3,0,1,0.22021649709746,0.2882776362974897,0.37434782608695655,0.0,0.7813765182186235,26.229653621008104,1.1272986954534407,11.010824854873,Discount,0.318375274955922,0.24617385899985697
